movieId,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34,36,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,54,55,57,58,60,61,62,63,64,65,66,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,85,86,87,88,89,92,93,94,95,96,97,99,100,101,102,103,104,105,106,107,108,110,111,112
1,1,0.712525303,0.152894157,0.021591676,0.382970843,-0.323875138,0.152894157,0.560611911,-0.174077656,0.021591676,0.021591676,0.152894157,0.712525303,-0.174077656,0.021591676,-0.254823596,-0.254823596,0.382970843,0.382970843,-0.163636364,0.021591676,-0.454545455,-0.323875138,-0.254823596,-0.254823596,-0.174077656,0.152894157,-0.254823596,0.127272727,-0.254823596,-0.174077656,-0.323875138,0.152894157,-0.254823596,0.560611911,0.152894157,-0.174077656,-0.254823596,-0.323875138,-0.174077656,0.36705849,0.021591676,-0.254823596,-0.254823596,0.127272727,-0.254823596,-0.323875138,0.021591676,0.152894157,0.560611911,-0.174077656,-0.174077656,0.021591676,0.712525303,-0.254823596,-0.174077656,0.152894157,0.152894157,0.382970843,-0.323875138,0.152894157,0.382970843,-0.077849894,-0.174077656,0.152894157,-0.254823596,-0.254823596,0.152894157,-0.323875138,-0.174077656,-0.389249472,-0.254823596,0.152894157,-0.323875138,0.152894157,-0.254823596,-0.254823596,0.021591676,0.560611911,0.382970843,-0.254823596,-0.323875138,0.021591676,0.021591676,0.021591676,0.152894157,-0.254823596,-0.174077656,-0.254823596,0.233549683,0.382970843,-0.323875138,0.382970843,-0.254823596,0.152894157,0.544949261,-0.174077656,-0.323875138,-0.323875138,0.233549683
2,0.712525303,1,-0.18156826,-0.230769231,-0.124034735,-0.230769231,-0.18156826,0.786795792,-0.124034735,0.179487179,-0.230769231,-0.18156826,0.58974359,-0.124034735,0.179487179,-0.18156826,-0.18156826,-0.124034735,-0.124034735,-0.323875138,-0.230769231,-0.323875138,-0.230769231,-0.18156826,-0.18156826,-0.124034735,0.302613766,-0.18156826,0.36705849,-0.18156826,-0.124034735,-0.230769231,0.302613766,-0.18156826,0.302613766,-0.18156826,-0.124034735,-0.18156826,-0.230769231,-0.124034735,0.58974359,-0.230769231,-0.18156826,-0.18156826,0.021591676,-0.18156826,-0.230769231,-0.230769231,0.302613766,0.302613766,-0.124034735,-0.124034735,-0.230769231,1,-0.18156826,-0.124034735,-0.18156826,-0.18156826,-0.124034735,-0.230769231,-0.18156826,-0.124034735,-0.277350098,-0.124034735,-0.18156826,-0.18156826,-0.18156826,-0.18156826,-0.230769231,-0.124034735,-0.277350098,-0.18156826,0.302613766,-0.230769231,-0.18156826,-0.18156826,-0.18156826,0.179487179,0.302613766,-0.124034735,-0.18156826,-0.230769231,-0.230769231,-0.230769231,0.179487179,-0.18156826,-0.18156826,-0.124034735,-0.18156826,0.092450033,-0.124034735,-0.230769231,-0.124034735,-0.18156826,-0.18156826,0.462250164,-0.124034735,-0.230769231,-0.230769231,0.092450033
3,0.152894157,-0.18156826,1,0.786795792,0.683130051,-0.18156826,1,-0.142857143,-0.097590007,-0.18156826,0.786795792,0.428571429,-0.18156826,-0.097590007,0.302613766,-0.142857143,0.428571429,0.683130051,0.683130051,0.152894157,0.302613766,-0.254823596,-0.18156826,-0.142857143,0.428571429,-0.097590007,-0.142857143,0.428571429,-0.254823596,-0.142857143,-0.097590007,-0.18156826,-0.142857143,-0.142857143,0.428571429,1,-0.097590007,-0.142857143,-0.18156826,-0.097590007,-0.18156826,0.302613766,0.428571429,-0.142857143,0.152894157,0.428571429,-0.18156826,0.786795792,-0.142857143,0.428571429,-0.097590007,-0.097590007,0.786795792,-0.18156826,-0.142857143,-0.097590007,0.428571429,1,0.683130051,-0.18156826,1,0.683130051,0.21821789,-0.097590007,0.428571429,-0.142857143,0.428571429,0.428571429,-0.18156826,-0.097590007,-0.21821789,-0.142857143,-0.142857143,0.302613766,0.428571429,0.428571429,0.428571429,-0.18156826,0.428571429,0.683130051,-0.142857143,-0.18156826,0.786795792,0.786795792,-0.18156826,0.428571429,-0.142857143,-0.097590007,-0.142857143,0.654653671,0.683130051,-0.18156826,0.683130051,0.428571429,0.428571429,0.21821789,-0.097590007,-0.18156826,-0.18156826,0.21821789
4,0.021591676,-0.230769231,0.786795792,1,0.53748385,-0.230769231,0.786795792,-0.18156826,-0.124034735,-0.230769231,1,0.302613766,-0.230769231,0.53748385,0.179487179,0.302613766,0.786795792,0.53748385,0.53748385,0.36705849,0.179487179,0.021591676,-0.230769231,0.302613766,0.786795792,0.53748385,0.302613766,0.786795792,0.021591676,0.302613766,0.53748385,-0.230769231,0.302613766,0.302613766,0.302613766,0.786795792,0.53748385,0.302613766,0.179487179,0.53748385,-0.230769231,0.58974359,0.786795792,-0.18156826,0.36705849,0.786795792,-0.230769231,1,0.302613766,0.302613766,0.53748385,0.53748385,1,-0.230769231,0.302613766,0.53748385,0.302613766,0.786795792,0.53748385,-0.230769231,0.786795792,0.53748385,0.092450033,-0.124034735,0.786795792,0.302613766,0.786795792,0.786795792,-0.230769231,-0.124034735,0.092450033,0.302613766,0.302613766,0.58974359,0.786795792,0.786795792,0.786795792,0.179487179,0.302613766,0.53748385,-0.18156826,0.179487179,0.58974359,1,-0.230769231,0.786795792,0.302613766,-0.124034735,0.302613766,0.462250164,0.53748385,-0.230769231,0.53748385,0.786795792,0.786795792,0.092450033,-0.124034735,0.179487179,0.179487179,0.092450033
5,0.382970843,-0.124034735,0.683130051,0.53748385,1,-0.124034735,0.683130051,-0.097590007,-0.066666667,-0.124034735,0.53748385,0.683130051,-0.124034735,-0.066666667,-0.124034735,-0.097590007,-0.097590007,1,1,0.382970843,0.53748385,-0.174077656,-0.124034735,-0.097590007,-0.097590007,-0.066666667,-0.097590007,-0.097590007,-0.174077656,-0.097590007,-0.066666667,-0.124034735,-0.097590007,-0.097590007,0.683130051,0.683130051,-0.066666667,-0.097590007,-0.124034735,-0.066666667,-0.124034735,0.53748385,-0.097590007,-0.097590007,-0.174077656,-0.097590007,-0.124034735,0.53748385,-0.097590007,0.683130051,-0.066666667,-0.066666667,0.53748385,-0.124034735,-0.097590007,-0.066666667,0.683130051,0.683130051,1,-0.124034735,0.683130051,1,0.447213595,-0.066666667,0.683130051,-0.097590007,-0.097590007,0.683130051,-0.124034735,-0.066666667,-0.149071198,-0.097590007,-0.097590007,-0.124034735,0.683130051,-0.097590007,-0.097590007,-0.124034735,0.683130051,1,-0.097590007,-0.124034735,0.53748385,0.53748385,-0.124034735,0.683130051,-0.097590007,-0.066666667,-0.097590007,0.447213595,1,-0.124034735,1,-0.097590007,0.683130051,0.447213595,-0.066666667,-0.124034735,-0.124034735,0.447213595
6,-0.323875138,-0.230769231,-0.18156826,-0.230769231,-0.124034735,0.01,-0.18156826,-0.18156826,0.53748385,0.58974359,-0.230769231,-0.18156826,-0.230769231,-0.124034735,0.179487179,0.302613766,-0.18156826,-0.124034735,-0.124034735,0.712525303,0.58974359,0.36705849,1,-0.18156826,-0.18156826,-0.124034735,-0.18156826,-0.18156826,-0.323875138,0.302613766,-0.124034735,0.179487179,-0.18156826,0.302613766,-0.18156826,-0.18156826,-0.124034735,-0.18156826,0.58974359,-0.124034735,0.179487179,0.179487179,-0.18156826,0.302613766,-0.323875138,-0.18156826,0.58974359,-0.230769231,-0.18156826,-0.18156826,-0.124034735,-0.124034735,-0.230769231,-0.230769231,0.302613766,-0.124034735,0.302613766,-0.18156826,-0.124034735,0.58974359,-0.18156826,-0.124034735,0.462250164,0.53748385,-0.18156826,-0.18156826,-0.18156826,-0.18156826,0.58974359,-0.124034735,0.832050294,0.302613766,-0.18156826,0.179487179,-0.18156826,-0.18156826,-0.18156826,0.179487179,-0.18156826,-0.124034735,0.786795792,0.179487179,-0.230769231,-0.230769231,0.58974359,-0.18156826,0.302613766,-0.124034735,0.302613766,0.092450033,-0.124034735,0.179487179,-0.124034735,-0.18156826,-0.18156826,-0.277350098,-0.124034735,0.179487179,0.58974359,0.462250164
7,0.152894157,-0.18156826,1,0.786795792,0.683130051,-0.18156826,1,-0.142857143,-0.097590007,-0.18156826,0.786795792,0.428571429,-0.18156826,-0.097590007,0.302613766,-0.142857143,0.428571429,0.683130051,0.683130051,0.152894157,0.302613766,-0.254823596,-0.18156826,-0.142857143,0.428571429,-0.097590007,-0.142857143,0.428571429,-0.254823596,-0.142857143,-0.097590007,-0.18156826,-0.142857143,-0.142857143,0.428571429,1,-0.097590007,-0.142857143,-0.18156826,-0.097590007,-0.18156826,0.302613766,0.428571429,-0.142857143,0.152894157,0.428571429,-0.18156826,0.786795792,-0.142857143,0.428571429,-0.097590007,-0.097590007,0.786795792,-0.18156826,-0.142857143,-0.097590007,0.428571429,1,0.683130051,-0.18156826,1,0.683130051,0.21821789,-0.097590007,0.428571429,-0.142857143,0.428571429,0.428571429,-0.18156826,-0.097590007,-0.21821789,-0.142857143,-0.142857143,0.302613766,0.428571429,0.428571429,0.428571429,-0.18156826,0.428571429,0.683130051,-0.142857143,-0.18156826,0.786795792,0.786795792,-0.18156826,0.428571429,-0.142857143,-0.097590007,-0.142857143,0.654653671,0.683130051,-0.18156826,0.683130051,0.428571429,0.428571429,0.21821789,-0.097590007,-0.18156826,-0.18156826,0.21821789
8,0.560611911,0.786795792,-0.142857143,-0.18156826,-0.097590007,-0.18156826,-0.142857143,1,-0.097590007,0.302613766,-0.18156826,-0.142857143,0.786795792,-0.097590007,0.302613766,-0.142857143,-0.142857143,-0.097590007,-0.097590007,-0.254823596,-0.18156826,-0.254823596,-0.18156826,-0.142857143,-0.142857143,-0.097590007,0.428571429,-0.142857143,0.152894157,-0.142857143,-0.097590007,-0.18156826,0.428571429,-0.142857143,0.428571429,-0.142857143,-0.097590007,-0.142857143,-0.18156826,-0.097590007,0.302613766,-0.18156826,-0.142857143,-0.142857143,0.152894157,-0.142857143,-0.18156826,-0.18156826,0.428571429,0.428571429,-0.097590007,-0.097590007,-0.18156826,0.786795792,-0.142857143,-0.097590007,-0.142857143,-0.142857143,-0.097590007,-0.18156826,-0.142857143,-0.097590007,-0.21821789,-0.097590007,-0.142857143,-0.142857143,-0.142857143,-0.142857143,-0.18156826,-0.097590007,-0.21821789,-0.142857143,0.428571429,-0.18156826,-0.142857143,-0.142857143,-0.142857143,0.302613766,0.428571429,-0.097590007,-0.142857143,-0.18156826,-0.18156826,-0.18156826,0.302613766,-0.142857143,-0.142857143,-0.097590007,-0.142857143,0.21821789,-0.097590007,-0.18156826,-0.097590007,-0.142857143,-0.142857143,0.654653671,-0.097590007,-0.18156826,-0.18156826,0.21821789
9,-0.174077656,-0.124034735,-0.097590007,-0.124034735,-0.066666667,0.53748385,-0.097590007,-0.097590007,1,0.53748385,-0.124034735,-0.097590007,-0.124034735,-0.066666667,0.53748385,-0.097590007,-0.097590007,-0.066666667,-0.066666667,0.382970843,-0.124034735,-0.174077656,0.53748385,-0.097590007,-0.097590007,-0.066666667,-0.097590007,-0.097590007,-0.174077656,-0.097590007,-0.066666667,-0.124034735,-0.097590007,-0.097590007,-0.097590007,-0.097590007,-0.066666667,-0.097590007,0.53748385,-0.066666667,0.53748385,-0.124034735,-0.097590007,-0.097590007,-0.174077656,-0.097590007,-0.124034735,-0.124034735,-0.097590007,-0.097590007,-0.066666667,-0.066666667,-0.124034735,-0.124034735,-0.097590007,-0.066666667,-0.097590007,-0.097590007,-0.066666667,0.53748385,-0.097590007,-0.066666667,0.447213595,1,-0.097590007,-0.097590007,-0.097590007,-0.097590007,0.53748385,-0.066666667,0.447213595,-0.097590007,-0.097590007,-0.124034735,-0.097590007,-0.097590007,-0.097590007,0.53748385,-0.097590007,-0.066666667,0.683130051,-0.124034735,-0.124034735,-0.124034735,0.53748385,-0.097590007,-0.097590007,-0.066666667,-0.097590007,-0.149071198,-0.066666667,-0.124034735,-0.066666667,-0.097590007,-0.097590007,-0.149071198,-0.066666667,0.53748385,-0.124034735,0.447213595
